date,police_station,daily_violations,7day_avg
2023-12-27,Jayanagara,96,34.6
2023-12-27,Jeevanbheemanagar,20,63.9
2023-12-27,Jnanabharathi,14,9.1
2023-12-27,K.R. Pura,51,45.4
2023-12-27,K.S. Layout,12,5.3
2023-12-27,Kamakshipalya,1,4.6
2023-12-27,Kengeri,5,2.3
2023-12-27,Kodigehalli,82,75.1
2023-12-27,Madiwala,9,17.0
2023-12-27,Magadi Road,26,56.3
2023-12-27,Mahadevapura,52,80.3
2023-12-27,Malleshwaram,161,154.1
2023-12-27,Mico Layout,9,17.4
2023-12-27,No Police Station,2,4.9
2023-12-27,Peenya,2,5.1
2023-12-27,Pulikeshinagar(F.Town),1,22.3
2023-12-27,R.T. Nagar,8,28.7
2023-12-27,Rajajinagar,119,79.4
2023-12-27,Sadashivanagar,48,18.9
2023-12-27,Sheshadripuram,17,19.9
2023-12-27,Shivajinagar,167,120.3
2023-12-27,Thalagattapura,1,5.3
2023-12-27,Upparpet,340,294.7
2023-12-27,V.V.Puram (C.Pet),5,5.6
2023-12-27,Vijayanagara,82,120.9
2023-12-27,Whitefield,5,5.7
2023-12-27,Wilson Garden,5,17.7
2023-12-27,Yelahanka,17,30.1
2023-12-27,Yeshwanthpura,20,16.0
2023-12-28,Adugodi,1,32.1
2023-12-28,Ashok Nagar,40,34.0
2023-12-28,Banashankari,2,5.7
2023-12-28,Banaswadi,24,28.3
2023-12-28,Basavanagudi,18,16.6
2023-12-28,Bellandur,23,29.4
2023-12-28,Byatarayanapura,133,48.7
2023-12-28,Chamarajpet,34,20.3
2023-12-28,Chikkabanavara,23,5.1
2023-12-28,Chikkajala,35,50.9
2023-12-28,City Market,108,87.0
2023-12-28,Cubbon Park,35,19.1
2023-12-28,Devanahalli Airport,6,9.0
2023-12-28,Electronic City,79,36.0
2023-12-28,HAL Old Airport,99,107.4
2023-12-28,HSR Layout,44,44.6
2023-12-28,Halasur,39,22.0
2023-12-28,Halasuru Gate,46,53.0
2023-12-28,Hebbala,23,22.3
2023-12-28,Hennuru,3,8.3
2023-12-28,High ground,29,52.7
2023-12-28,Hulimavu,12,11.0
2023-12-28,J.P. Nagar,22,12.1
2023-12-28,Jalahalli,6,9.0
2023-12-28,Jayanagara,47,39.4
2023-12-28,Jeevanbheemanagar,56,66.3
2023-12-28,Jnanabharathi,9,8.9
2023-12-28,K.G. Halli,1,6.4
2023-12-28,K.R. Pura,59,51.6
2023-12-28,K.S. Layout,3,5.1
2023-12-28,Kamakshipalya,3,3.0
2023-12-28,Kodigehalli,20,71.9
2023-12-28,Madiwala,19,19.4
2023-12-28,Magadi Road,57,57.0
2023-12-28,Mahadevapura,134,94.6
2023-12-28,Malleshwaram,184,163.1
2023-12-28,Mico Layout,30,13.7
2023-12-28,No Police Station,5,5.1
2023-12-28,Peenya,18,7.0
2023-12-28,Pulikeshinagar(F.Town),39,24.4
2023-12-28,R.T. Nagar,34,22.7
2023-12-28,Rajajinagar,40,77.3
2023-12-28,Sadashivanagar,1,15.7
2023-12-28,Sheshadripuram,16,21.1
2023-12-28,Shivajinagar,105,116.6
2023-12-28,Thalagattapura,4,5.3
2023-12-28,Upparpet,239,298.4
2023-12-28,V.V.Puram (C.Pet),4,6.0
2023-12-28,Vijayanagara,172,116.9
2023-12-28,Whitefield,44,11.9
2023-12-28,Wilson Garden,10,16.4
2023-12-28,Yelahanka,16,29.1
2023-12-28,Yeshwanthpura,12,12.6
2023-12-29,Adugodi,3,16.7
2023-12-29,Ashok Nagar,84,41.1
2023-12-29,Banashankari,7,6.0
2023-12-29,Banaswadi,46,30.6
2023-12-29,Basavanagudi,9,17.1
2023-12-29,Bellandur,32,29.4
2023-12-29,Byatarayanapura,44,53.1
2023-12-29,Chamarajpet,63,27.1
2023-12-29,Chikkabanavara,9,6.1
2023-12-29,Chikkajala,48,50.3
2023-12-29,City Market,97,87.4
2023-12-29,Cubbon Park,6,17.9
2023-12-29,Devanahalli Airport,4,5.7
2023-12-29,Electronic City,20,32.0
2023-12-29,HAL Old Airport,110,101.1
2023-12-29,HSR Layout,15,42.9
2023-12-29,Halasur,19,22.4
2023-12-29,Halasuru Gate,36,54.9
2023-12-29,Hebbala,10,20.3
2023-12-29,Hennuru,2,7.1
2023-12-29,High ground,86,59.0
2023-12-29,Hulimavu,19,13.3
2023-12-29,J.P. Nagar,6,11.1
2023-12-29,Jalahalli,6,8.7
2023-12-29,Jayanagara,29,40.7
2023-12-29,Jeevanbheemanagar,50,66.0
2023-12-29,Jnanabharathi,21,11.4
2023-12-29,K.G. Halli,5,6.4
2023-12-29,K.R. Pura,44,52.7
2023-12-29,K.S. Layout,3,5.0
2023-12-29,Kamakshipalya,1,1.9
2023-12-29,Kodigehalli,7,58.3
2023-12-29,Madiwala,9,19.7
2023-12-29,Magadi Road,155,74.1
2023-12-29,Mahadevapura,77,101.4
2023-12-29,Malleshwaram,50,155.0
2023-12-29,Mico Layout,28,14.6
2023-12-29,Peenya,11,7.9
2023-12-29,Pulikeshinagar(F.Town),21,20.0
2023-12-29,R.T. Nagar,2,17.3
2023-12-29,Rajajinagar,61,68.6
2023-12-29,Sadashivanagar,3,13.1
2023-12-29,Sheshadripuram,16,16.1
2023-12-29,Shivajinagar,118,126.0
2023-12-29,Thalagattapura,6,6.0
2023-12-29,Upparpet,201,273.3
2023-12-29,V.V.Puram (C.Pet),2,5.9
2023-12-29,Vijayanagara,107,118.1
2023-12-29,Whitefield,18,13.6
2023-12-29,Wilson Garden,8,15.1
2023-12-29,Yelahanka,7,26.6
2023-12-29,Yeshwanthpura,14,13.0
2023-12-30,Adugodi,13,15.4
2023-12-30,Ashok Nagar,31,43.6
2023-12-30,Banashankari,5,5.7
2023-12-30,Banaswadi,33,30.6
2023-12-30,Basavanagudi,26,18.1
2023-12-30,Bellandur,47,33.0
2023-12-30,Byatarayanapura,34,51.3
2023-12-30,Chamarajpet,40,27.7
2023-12-30,Chikkabanavara,2,6.1
2023-12-30,Chikkajala,43,51.0
2023-12-30,City Market,97,89.0
2023-12-30,Cubbon Park,12,15.0
2023-12-30,Devanahalli Airport,1,5.1
2023-12-30,Electronic City,69,38.0
2023-12-30,HAL Old Airport,50,105.3
2023-12-30,HSR Layout,34,41.0
2023-12-30,Halasur,25,19.9
2023-12-30,Halasuru Gate,65,59.9
2023-12-30,Hebbala,24,19.3
2023-12-30,Hennuru,3,6.7
2023-12-30,High ground,29,56.7
2023-12-30,Hulimavu,19,15.4
2023-12-30,J.P. Nagar,6,10.9
2023-12-30,Jalahalli,5,8.7
2023-12-30,Jayanagara,71,47.6
2023-12-30,Jeevanbheemanagar,50,56.6
2023-12-30,Jnanabharathi,8,12.0
2023-12-30,K.G. Halli,6,6.4
2023-12-30,K.R. Pura,83,53.9
2023-12-30,K.S. Layout,7,4.6
2023-12-30,Kamakshipalya,3,1.9
2023-12-30,Kengeri,1,2.0
2023-12-30,Kodigehalli,24,53.9
2023-12-30,Madiwala,6,13.6
2023-12-30,Magadi Road,91,76.4
2023-12-30,Mahadevapura,44,98.7
2023-12-30,Malleshwaram,107,152.9
2023-12-30,Mico Layout,44,20.7
2023-12-30,No Police Station,5,5.6
2023-12-30,Peenya,3,8.0
2023-12-30,Pulikeshinagar(F.Town),24,20.6
2023-12-30,R.T. Nagar,4,13.6
2023-12-30,Rajajinagar,47,65.1
2023-12-30,Sadashivanagar,6,12.4
2023-12-30,Sheshadripuram,5,14.6
2023-12-30,Shivajinagar,152,135.1
2023-12-30,Thalagattapura,3,5.1
2023-12-30,Upparpet,256,251.9
2023-12-30,V.V.Puram (C.Pet),6,5.1
2023-12-30,Vijayanagara,73,98.9
2023-12-30,Whitefield,8,12.1
2023-12-30,Wilson Garden,8,13.1
2023-12-30,Yelahanka,6,17.7
2023-12-30,Yeshwanthpura,36,14.6
2023-12-31,Adugodi,48,20.4
2023-12-31,Ashok Nagar,21,41.1
2023-12-31,Banashankari,1,5.7
2023-12-31,Banaswadi,6,24.0
2023-12-31,Basavanagudi,40,14.6
2023-12-31,Bellandur,24,31.9
2023-12-31,Byatarayanapura,47,47.4
2023-12-31,Chamarajpet,11,25.6
2023-12-31,Chikkabanavara,2,6.1
2023-12-31,Chikkajala,35,53.6
2023-12-31,City Market,56,79.7
2023-12-31,Cubbon Park,11,15.1
2023-12-31,Devanahalli Airport,13,6.0
2023-12-31,Electronic City,39,38.9
2023-12-31,HAL Old Airport,87,111.9
2023-12-31,HSR Layout,74,40.7
2023-12-31,Halasur,25,21.1
2023-12-31,Halasuru Gate,31,50.3
2023-12-31,Hebbala,30,21.0
2023-12-31,Hennuru,9,6.7
2023-12-31,High ground,23,56.6
2023-12-31,Hulimavu,8,14.6
2023-12-31,J.P. Nagar,10,11.7
2023-12-31,Jalahalli,5,8.9
2023-12-31,Jayanagara,95,56.6
2023-12-31,Jeevanbheemanagar,54,48.7
2023-12-31,Jnanabharathi,12,11.0
2023-12-31,K.R. Pura,35,48.4
2023-12-31,K.S. Layout,11,5.9
2023-12-31,Kamakshipalya,1,1.9
2023-12-31,Kodigehalli,194,73.9
2023-12-31,Madiwala,1,9.4
2023-12-31,Magadi Road,144,89.9
2023-12-31,Mahadevapura,113,76.7
2023-12-31,Malleshwaram,164,144.4
2023-12-31,Mico Layout,40,25.4
2023-12-31,No Police Station,6,6.3
2023-12-31,Pulikeshinagar(F.Town),3,15.6
2023-12-31,R.T. Nagar,2,12.7
2023-12-31,Rajajinagar,83,68.4
2023-12-31,Sadashivanagar,7,11.4
2023-12-31,Sheshadripuram,23,17.1
2023-12-31,Shivajinagar,251,147.3
2023-12-31,Thalagattapura,6,5.6
2023-12-31,Upparpet,331,259.4
2023-12-31,V.V.Puram (C.Pet),1,4.6
2023-12-31,Vijayanagara,87,101.7
2023-12-31,Whitefield,10,13.3
2023-12-31,Wilson Garden,8,12.9
2023-12-31,Yelahanka,48,20.9
2023-12-31,Yeshwanthpura,13,14.9
2024-01-01,Adugodi,7,15.9
2024-01-01,Ashok Nagar,42,36.9
2024-01-01,Banaswadi,31,27.7
2024-01-01,Basavanagudi,17,16.7
2024-01-01,Bellandur,12,29.7
2024-01-01,Byatarayanapura,24,50.6
2024-01-01,Chamarajpet,4,24.4
2024-01-01,Chikkabanavara,8,7.1
2024-01-01,Chikkajala,42,47.9
2024-01-01,City Market,112,87.4
2024-01-01,Cubbon Park,25,15.7
2024-01-01,Devanahalli Airport,7,6.9
2024-01-01,Electronic City,20,40.7
2024-01-01,HAL Old Airport,379,159.0
2024-01-01,HSR Layout,62,39.0
2024-01-01,Halasur,26,23.3
2024-01-01,Halasuru Gate,16,47.6
2024-01-01,Hebbala,18,23.3
2024-01-01,Hennuru,2,5.4
2024-01-01,High ground,38,61.3
2024-01-01,J.P. Nagar,10,13.0
2024-01-01,Jalahalli,3,6.9
2024-01-01,Jayanagara,9,52.7
2024-01-01,Jeevanbheemanagar,28,45.3
2024-01-01,Jnanabharathi,9,10.7
2024-01-01,K.R. Pura,16,49.9
2024-01-01,K.S. Layout,3,6.1
2024-01-01,Kengeri,1,2.0
2024-01-01,Kodigehalli,140,75.0
2024-01-01,Madiwala,3,7.0
2024-01-01,Magadi Road,29,81.0
2024-01-01,Mahadevapura,43,79.6
2024-01-01,Malleshwaram,122,142.0
2024-01-01,Mico Layout,7,23.9
2024-01-01,No Police Station,1,4.0
2024-01-01,Peenya,13,9.6
2024-01-01,Pulikeshinagar(F.Town),10,15.6
2024-01-01,R.T. Nagar,10,13.1
2024-01-01,Rajajinagar,26,61.3
2024-01-01,Sadashivanagar,1,10.0
2024-01-01,Sheshadripuram,11,16.9
2024-01-01,Shivajinagar,263,159.0
2024-01-01,Thalagattapura,13,5.1
2024-01-01,Upparpet,243,260.9
2024-01-01,V.V.Puram (C.Pet),3,4.1
2024-01-01,Vijayanagara,59,107.4
2024-01-01,Whitefield,47,19.9
2024-01-01,Wilson Garden,13,11.9
2024-01-01,Yelahanka,5,16.3
2024-01-01,Yeshwanthpura,13,16.0
2024-01-02,Adugodi,17,16.0
2024-01-02,Ashok Nagar,53,43.9
2024-01-02,Banaswadi,72,32.6
2024-01-02,Basavanagudi,10,18.0
2024-01-02,Bellandur,15,29.9
2024-01-02,Byatarayanapura,11,47.1
2024-01-02,Chamarajpet,125,40.6
2024-01-02,Chikkabanavara,7,7.9
2024-01-02,Chikkajala,44,45.9
2024-01-02,City Market,38,83.7
2024-01-02,Cubbon Park,16,17.4
2024-01-02,Devanahalli Airport,5,6.1
2024-01-02,Electronic City,27,42.3
2024-01-02,HAL Old Airport,277,177.6
2024-01-02,HSR Layout,25,40.4
2024-01-02,Halasur,18,23.9
2024-01-02,Halasuru Gate,56,40.4
2024-01-02,Hebbala,25,24.6
2024-01-02,Hennuru,2,3.4
2024-01-02,High ground,42,41.6
2024-01-02,Hulimavu,20,14.1
2024-01-02,J.P. Nagar,7,12.7
2024-01-02,Jalahalli,16,7.9
2024-01-02,Jayanagara,16,51.9
2024-01-02,Jeevanbheemanagar,94,50.3
2024-01-02,Jnanabharathi,14,12.4
2024-01-02,K.R. Pura,62,50.0
2024-01-02,K.S. Layout,5,6.3
2024-01-02,Kamakshipalya,4,2.0
2024-01-02,Kodigehalli,30,71.0
2024-01-02,Magadi Road,146,92.6
2024-01-02,Mahadevapura,84,78.1
2024-01-02,Malleshwaram,101,127.0
2024-01-02,Mico Layout,11,24.1
2024-01-02,No Police Station,2,4.1
2024-01-02,Peenya,6,7.9
2024-01-02,Pulikeshinagar(F.Town),52,21.4
2024-01-02,R.T. Nagar,12,10.3
2024-01-02,Rajajinagar,85,65.9
2024-01-02,Sadashivanagar,4,10.0
2024-01-02,Sheshadripuram,34,17.4
2024-01-02,Shivajinagar,106,166.0
2024-01-02,Thalagattapura,2,5.0
2024-01-02,Upparpet,265,267.9
2024-01-02,V.V.Puram (C.Pet),12,4.7
2024-01-02,Vijayanagara,75,93.6
2024-01-02,Whitefield,22,22.0
2024-01-02,Wilson Garden,17,9.9
2024-01-02,Yelahanka,5,14.9
2024-01-02,Yeshwanthpura,10,16.9
2024-01-03,Adugodi,7,13.7
2024-01-03,Ashok Nagar,19,41.4
2024-01-03,Banashankari,13,7.0
2024-01-03,Banaswadi,68,40.0
2024-01-03,Basavanagudi,31,21.6
2024-01-03,Bellandur,148,43.0
2024-01-03,Byatarayanapura,4,42.4
2024-01-03,Chamarajpet,17,42.0
2024-01-03,Chikkabanavara,2,7.6
2024-01-03,Chikkajala,43,41.4
2024-01-03,City Market,107,87.9
2024-01-03,Cubbon Park,17,17.4
2024-01-03,Electronic City,14,38.3
2024-01-03,HAL Old Airport,106,158.3
2024-01-03,HSR Layout,35,41.3
2024-01-03,Halasur,64,30.9
2024-01-03,Halasuru Gate,68,45.4
2024-01-03,Hebbala,32,23.1
2024-01-03,Hennuru,4,3.6
2024-01-03,High ground,17,37.7
2024-01-03,Hulimavu,24,16.0
2024-01-03,J.P. Nagar,2,9.0
2024-01-03,Jalahalli,20,8.7
2024-01-03,Jayanagara,17,40.6
2024-01-03,Jeevanbheemanagar,36,52.6
2024-01-03,Jnanabharathi,12,12.1
2024-01-03,K.G. Halli,29,6.3
2024-01-03,K.R. Pura,57,50.9
2024-01-03,K.S. Layout,2,4.9
2024-01-03,Kodigehalli,51,66.6
2024-01-03,Madiwala,2,7.0
2024-01-03,Magadi Road,41,94.7
2024-01-03,Mahadevapura,55,78.6
2024-01-03,Malleshwaram,122,121.4
2024-01-03,Mico Layout,32,27.4
2024-01-03,No Police Station,1,3.1
2024-01-03,Peenya,4,8.1
2024-01-03,Pulikeshinagar(F.Town),43,27.4
2024-01-03,R.T. Nagar,17,11.6
2024-01-03,Rajajinagar,44,55.1
2024-01-03,Sadashivanagar,4,3.7
2024-01-03,Sheshadripuram,5,15.7
2024-01-03,Shivajinagar,149,163.4
2024-01-03,Thalagattapura,1,5.0
2024-01-03,Upparpet,185,245.7
2024-01-03,V.V.Puram (C.Pet),5,4.7
2024-01-03,Vijayanagara,74,92.4
2024-01-03,Whitefield,16,23.6
2024-01-03,Wilson Garden,11,10.7
2024-01-03,Yelahanka,9,13.7
2024-01-03,Yeshwanthpura,15,16.1
2024-01-04,Adugodi,2,13.9
2024-01-04,Ashok Nagar,63,44.7
2024-01-04,Banashankari,1,5.9
2024-01-04,Banaswadi,108,52.0
2024-01-04,Basavanagudi,31,23.4
2024-01-04,Bellandur,41,45.6
2024-01-04,Byatarayanapura,15,25.6
2024-01-04,Chamarajpet,20,40.0
2024-01-04,Chikkabanavara,4,4.9
2024-01-04,Chikkajala,41,42.3
2024-01-04,City Market,63,81.4
2024-01-04,Cubbon Park,25,16.0
2024-01-04,Devanahalli Airport,3,5.6
2024-01-04,Electronic City,16,29.3
2024-01-04,HAL Old Airport,240,178.4
2024-01-04,HSR Layout,15,37.1
2024-01-04,Halasur,16,27.6
2024-01-04,Halasuru Gate,37,44.1
2024-01-04,Hebbala,13,21.7
2024-01-04,Hennuru,3,3.6
2024-01-04,High ground,59,42.0
2024-01-04,Hulimavu,2,14.9
2024-01-04,J.P. Nagar,3,6.3
2024-01-04,Jalahalli,18,10.4
2024-01-04,Jayanagara,30,38.1
2024-01-04,Jeevanbheemanagar,120,61.7
2024-01-04,Jnanabharathi,8,12.0
2024-01-04,K.G. Halli,7,7.1
2024-01-04,K.R. Pura,65,51.7
2024-01-04,K.S. Layout,8,5.6
2024-01-04,Kodigehalli,42,69.7
2024-01-04,Madiwala,13,7.6
2024-01-04,Magadi Road,51,93.9
2024-01-04,Mahadevapura,53,67.0
2024-01-04,Malleshwaram,106,110.3
2024-01-04,Mico Layout,15,25.3
2024-01-04,No Police Station,5,3.6
2024-01-04,Peenya,4,8.4
2024-01-04,Pulikeshinagar(F.Town),33,26.6
2024-01-04,R.T. Nagar,1,6.9
2024-01-04,Rajajinagar,53,57.0
2024-01-04,Sadashivanagar,3,4.0
2024-01-04,Sheshadripuram,12,15.1
2024-01-04,Shivajinagar,350,198.4
2024-01-04,Thalagattapura,2,4.7
2024-01-04,Upparpet,448,275.6
2024-01-04,V.V.Puram (C.Pet),8,5.3
2024-01-04,Vijayanagara,33,72.6
2024-01-04,Whitefield,50,24.4
2024-01-04,Wilson Garden,20,12.1
2024-01-04,Yelahanka,2,11.7
2024-01-04,Yeshwanthpura,8,15.6
2024-01-05,Adugodi,4,14.0
2024-01-05,Ashok Nagar,45,39.1
2024-01-05,Banaswadi,40,51.1
2024-01-05,Basavanagudi,42,28.1
2024-01-05,Bellandur,124,58.7
2024-01-05,Byatarayanapura,6,20.1
2024-01-05,Chamarajpet,20,33.9
2024-01-05,Chikkabanavara,2,3.9
2024-01-05,Chikkajala,93,48.7
2024-01-05,City Market,82,79.3
2024-01-05,Cubbon Park,9,16.4
2024-01-05,Devanahalli Airport,18,7.3
2024-01-05,Electronic City,9,27.7
2024-01-05,HAL Old Airport,362,214.4
2024-01-05,HSR Layout,47,41.7
2024-01-05,Halasur,23,28.1
2024-01-05,Halasuru Gate,41,44.9
2024-01-05,Hebbala,7,21.3
2024-01-05,High ground,119,46.7
2024-01-05,Hulimavu,9,14.4
2024-01-05,J.P. Nagar,8,6.6
2024-01-05,Jalahalli,13,11.4
2024-01-05,Jayanagara,11,35.6
2024-01-05,Jeevanbheemanagar,140,74.6
2024-01-05,Jnanabharathi,29,13.1
2024-01-05,K.G. Halli,5,7.7
2024-01-05,K.R. Pura,25,49.0
2024-01-05,K.S. Layout,6,6.0
2024-01-05,Kamakshipalya,2,2.1
2024-01-05,Kengeri,1,1.7
2024-01-05,Kodigehalli,50,75.9
2024-01-05,Madiwala,3,5.3
2024-01-05,Magadi Road,56,79.7
2024-01-05,Mahadevapura,47,62.7
2024-01-05,Malleshwaram,68,112.9
2024-01-05,Mico Layout,11,22.9
2024-01-05,Peenya,1,6.0
2024-01-05,Pulikeshinagar(F.Town),67,33.1
2024-01-05,R.T. Nagar,5,7.3
2024-01-05,Rajajinagar,219,79.6
2024-01-05,Sadashivanagar,4,4.1
2024-01-05,Sheshadripuram,15,15.0
2024-01-05,Shivajinagar,225,213.7
2024-01-05,Thalagattapura,2,4.1
2024-01-05,Upparpet,302,290.0
2024-01-05,V.V.Puram (C.Pet),23,8.3
2024-01-05,Vijayanagara,39,62.9
2024-01-05,Whitefield,53,29.4
2024-01-05,Wilson Garden,10,12.4
2024-01-05,Yelahanka,1,10.9
2024-01-05,Yeshwanthpura,39,19.1
2024-01-06,Adugodi,28,16.1
2024-01-06,Ashok Nagar,11,36.3
2024-01-06,Banashankari,8,5.3
2024-01-06,Banaswadi,25,50.0
2024-01-06,Basavanagudi,15,26.6
2024-01-06,Bellandur,33,56.7
2024-01-06,Byatarayanapura,29,19.4
2024-01-06,Chamarajpet,37,33.4
2024-01-06,Chikkabanavara,6,4.4
2024-01-06,Chikkajala,30,46.9
2024-01-06,City Market,65,74.7
2024-01-06,Cubbon Park,16,17.0
2024-01-06,Electronic City,12,19.6
2024-01-06,HAL Old Airport,178,232.7
2024-01-06,HSR Layout,20,39.7
2024-01-06,Halasur,23,27.9
2024-01-06,Halasuru Gate,45,42.0
2024-01-06,Hebbala,20,20.7
2024-01-06,High ground,65,51.9
2024-01-06,Hulimavu,18,14.3
2024-01-06,J.P. Nagar,11,7.3
2024-01-06,Jalahalli,13,12.6
2024-01-06,Jayanagara,98,39.4
2024-01-06,Jeevanbheemanagar,64,76.6
2024-01-06,Jnanabharathi,29,16.1
2024-01-06,K.G. Halli,56,15.6
2024-01-06,K.R. Pura,98,51.1
2024-01-06,Kamakshipalya,2,2.3
2024-01-06,Kengeri,6,2.4
2024-01-06,Kodigehalli,22,75.6
2024-01-06,Magadi Road,72,77.0
2024-01-06,Mahadevapura,87,68.9
2024-01-06,Malleshwaram,149,118.9
2024-01-06,Mico Layout,79,27.9
2024-01-06,No Police Station,5,3.6
2024-01-06,Peenya,30,8.7
2024-01-06,Pulikeshinagar(F.Town),83,41.6
2024-01-06,R.T. Nagar,11,8.3
2024-01-06,Rajajinagar,54,80.6
2024-01-06,Sheshadripuram,15,16.4
2024-01-06,Shivajinagar,219,223.3
2024-01-06,Thalagattapura,8,4.9
2024-01-06,Upparpet,422,313.7
2024-01-06,V.V.Puram (C.Pet),4,8.0
2024-01-06,Vijayanagara,26,56.1
2024-01-06,Whitefield,51,35.6
2024-01-06,Wilson Garden,6,12.1
2024-01-06,Yeshwanthpura,1,14.1
2024-01-07,Adugodi,9,10.6
2024-01-07,Ashok Nagar,41,39.1
2024-01-07,Banashankari,1,5.1
2024-01-07,Banaswadi,18,51.7
2024-01-07,Basavanagudi,57,29.0
2024-01-07,Bellandur,32,57.9
2024-01-07,Byatarayanapura,20,15.6
2024-01-07,Chamarajpet,10,33.3
2024-01-07,Chikkabanavara,3,4.6
2024-01-07,Chikkajala,65,51.1
2024-01-07,City Market,142,87.0
2024-01-07,Cubbon Park,8,16.6
2024-01-07,Devanahalli Airport,13,8.6
2024-01-07,Electronic City,41,19.9
2024-01-07,HAL Old Airport,76,231.1
2024-01-07,HSR Layout,43,35.3
2024-01-07,Halasur,85,36.4
2024-01-07,Halasuru Gate,11,39.1
2024-01-07,Hebbala,1,16.6
2024-01-07,Hennuru,5,4.0
2024-01-07,High ground,28,52.6
2024-01-07,Hulimavu,17,14.0
2024-01-07,J.P. Nagar,9,7.1
2024-01-07,Jalahalli,3,12.3
2024-01-07,Jayanagara,25,29.4
2024-01-07,Jeevanbheemanagar,180,94.6
2024-01-07,Jnanabharathi,10,15.9
2024-01-07,K.G. Halli,22,18.6
2024-01-07,K.R. Pura,58,54.4
2024-01-07,K.S. Layout,1,5.1
2024-01-07,Kamakshipalya,3,2.3
2024-01-07,Kengeri,2,2.4
2024-01-07,Kodigehalli,32,52.4
2024-01-07,Madiwala,5,4.7
2024-01-07,Magadi Road,63,65.4
2024-01-07,Mahadevapura,27,56.6
2024-01-07,Malleshwaram,170,119.7
2024-01-07,Mico Layout,25,25.7
2024-01-07,No Police Station,6,3.7
2024-01-07,Peenya,46,14.9
2024-01-07,Pulikeshinagar(F.Town),23,44.4
2024-01-07,R.T. Nagar,1,8.1
2024-01-07,Rajajinagar,31,73.1
2024-01-07,Sadashivanagar,1,3.4
2024-01-07,Sheshadripuram,6,14.0
2024-01-07,Shivajinagar,595,272.4
2024-01-07,Thalagattapura,11,5.6
2024-01-07,Upparpet,284,307.0
2024-01-07,V.V.Puram (C.Pet),5,8.6
2024-01-07,Vijayanagara,114,60.0
2024-01-07,Whitefield,7,35.1
2024-01-07,Wilson Garden,24,14.4
2024-01-07,Yelahanka,2,10.3
2024-01-07,Yeshwanthpura,27,16.1
2024-01-08,Adugodi,27,13.4
2024-01-08,Ashok Nagar,15,35.3
2024-01-08,Banashankari,32,8.7
2024-01-08,Banaswadi,61,56.0
2024-01-08,Basavanagudi,15,28.7
2024-01-08,Bellandur,54,63.9
2024-01-08,Byatarayanapura,8,13.3
2024-01-08,Chamarajpet,29,36.9
2024-01-08,Chikkabanavara,2,3.7
2024-01-08,Chikkajala,34,50.0
2024-01-08,City Market,114,87.3
2024-01-08,Cubbon Park,5,13.7
2024-01-08,Devanahalli Airport,2,8.7
2024-01-08,Electronic City,3,17.4
2024-01-08,HAL Old Airport,194,204.7
2024-01-08,HSR Layout,59,34.9
2024-01-08,Halasur,31,37.1
2024-01-08,Halasuru Gate,13,38.7
2024-01-08,Hebbala,21,17.0
2024-01-08,Hennuru,2,3.9
2024-01-08,High ground,22,50.3
2024-01-08,Hulimavu,29,17.0
2024-01-08,J.P. Nagar,3,6.1
2024-01-08,Jalahalli,18,14.4
2024-01-08,Jayanagara,31,32.6
2024-01-08,Jeevanbheemanagar,22,93.7
2024-01-08,Jnanabharathi,9,15.9
2024-01-08,K.G. Halli,9,19.1
2024-01-08,K.R. Pura,97,66.0
2024-01-08,Kengeri,6,3.1
2024-01-08,Kodigehalli,53,40.0
2024-01-08,Madiwala,1,4.0
2024-01-08,Magadi Road,98,75.3
2024-01-08,Mahadevapura,203,79.4
2024-01-08,Malleshwaram,166,126.0
2024-01-08,Mico Layout,15,26.9
2024-01-08,No Police Station,2,3.1
2024-01-08,Peenya,6,13.9
2024-01-08,Pulikeshinagar(F.Town),12,44.7
2024-01-08,R.T. Nagar,8,7.9
2024-01-08,Rajajinagar,66,78.9
2024-01-08,Sheshadripuram,11,14.0
2024-01-08,Shivajinagar,171,259.3
2024-01-08,Thalagattapura,2,4.0
2024-01-08,Upparpet,152,294.0
2024-01-08,V.V.Puram (C.Pet),17,10.6
2024-01-08,Vijayanagara,49,58.6
2024-01-08,Whitefield,12,30.1
2024-01-08,Wilson Garden,4,13.1
2024-01-08,Yelahanka,13,5.3
2024-01-08,Yeshwanthpura,8,15.4
2024-01-09,Adugodi,2,11.3
2024-01-09,Ashok Nagar,9,29.0
2024-01-09,Banashankari,4,8.6
2024-01-09,Banaswadi,32,50.3
2024-01-09,Basavanagudi,24,30.7
2024-01-09,Bellandur,65,71.0
2024-01-09,Byatarayanapura,11,13.3
2024-01-09,Chamarajpet,11,20.6
2024-01-09,Chikkabanavara,4,3.3
2024-01-09,Chikkajala,60,52.3
2024-01-09,City Market,272,120.7
2024-01-09,Cubbon Park,4,12.0
2024-01-09,Devanahalli Airport,2,7.1
2024-01-09,Electronic City,26,17.3
2024-01-09,HAL Old Airport,319,210.7
2024-01-09,HSR Layout,59,39.7
2024-01-09,Halasur,33,39.3
2024-01-09,Halasuru Gate,138,50.4
2024-01-09,Hebbala,56,21.4
2024-01-09,Hennuru,2,2.9
2024-01-09,High ground,57,52.4
2024-01-09,Hulimavu,11,15.7
2024-01-09,J.P. Nagar,5,5.9
2024-01-09,Jalahalli,8,13.3
2024-01-09,Jayanagara,31,34.7
2024-01-09,Jeevanbheemanagar,31,84.7
